ID,Title,StudyArea,WMU,Method,TelemFixRate,TelemType,SurveyType,Strata,DataCollected,Scale,Grain,Extent,Season,StartMonth,EndMonth,StartYear,EndYear,Duration,Species,Multi,Individuals,SampleUnit,SampleSize,Predictor,PredictorInteraction,PredictorType,Response,ResponseType,MetricNum,DensityUnit,MetricText,SE,CILevel,CIL,CIU,RangeL,RangeU,Comments,
589,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,,,,0,676,Winter,,,2009,2009,0,Moose,FALSE,FALSE,WMU,,,,,CalfCow,,,,38:100,0,,,,0,0,,
590,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,,,,0,676,Winter,,,2000,2000,0,Moose,FALSE,FALSE,,,,,,Abundance,,2039,,,0,,,,0,0,Calculated from % in report,
591,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,,,,0,676,Winter,,,2000,2000,0,Moose,FALSE,FALSE,,,,,,Density,,0.3,km2,,0,,,,0,0,,
592,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,,,,0,676,Winter,,,2000,2000,0,Moose,FALSE,FALSE,WMU,,,,,MaleFemale,,,,49:100,0,,,,0,0,,
593,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,,,,0,676,Winter,,,2000,2000,0,Moose,FALSE,FALSE,WMU,,,,,CalfCow,,,,25:100,0,,,,0,0,,
594,Aerial Ungulate Survey ( 2014 ) Moose in WMU 726 ( Cold Lake Air Weapons Range ),,726,CensusFlights,,,,Transects,Distance,,0,5394,Winter,February,February,2014,2014,0,Moose,FALSE,TRUE,Transect,241,,,,Density,ratio,0.051,km2,,0,90,0.035,0.076,0,0,,
595,Aerial Ungulate Survey ( 2014 ) Moose in WMU 726 ( Cold Lake Air Weapons Range ),,726,CensusFlights,,,,Transects,Distance,,0,5394,Winter,February,February,2014,2014,0,Moose,FALSE,TRUE,Transect,241,,,,Abundance,,277,,,0,90,187,410,0,0,,
596,Aerial Ungulate Survey ( 2014 ) Moose in WMU 726 ( Cold Lake Air Weapons Range ),,726,CensusFlights,,,,Transects,ArealObs,,0,5394,Winter,February,February,2014,2014,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,,,,8:36,0,,,,0,0,,
597,Aerial Ungulate Survey ( 2014 ) Moose in WMU 726 ( Cold Lake Air Weapons Range ),,726,CensusFlights,,,,Transects,ArealObs,,0,5394,Winter,February,February,2014,2014,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,,,,12:36,0,,,,0,0,,
598,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,Transects,Distance,,0,5794,Winter,February,February,2014,2014,0,Moose,FALSE,TRUE,Transect,226,,,,Density,ratio,0.124,km2,,0,90,0.085,0.183,0,0,,
599,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,Transects,Distance,,0,5794,Winter,February,February,2014,2014,0,Moose,FALSE,TRUE,Transect,226,,,,Abundance,,721,,,0,90,492,109,0,0,,
600,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,Transects,ArealObs,,0,5794,Winter,February,February,2014,2014,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,42:100,0,,,,0,0,,
601,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,Transects,ArealObs,,0,5794,Winter,February,February,2014,2014,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,31:100,0,,,,0,0,,
602,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,2003,2003,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.35,km2,,0,,,,0,0,,
603,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,2003,2003,0,Moose,FALSE,TRUE,,,,,,Abundance,,2033,,,0,90,1622,2444,0,0,From % in report,
604,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,2003,2003,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,37:100,0,,,,0,0,,
605,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,2003,2003,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,56:100,0,,,,0,0,,
606,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,1999,1999,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.33,km2,,0,,,,0,0,,
607,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,1999,1999,0,Moose,FALSE,TRUE,,,,,,Abundance,,1868,,,0,90,1470,2265,0,0,From % in report,
608,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,1999,1999,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,29:100,0,,,,0,0,,
609,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,1999,1999,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,50:100,0,,,,0,0,,
610,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,1994,1994,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.23,km2,,0,,,,0,0,,
611,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,1994,1994,0,Moose,FALSE,TRUE,,,,,,Abundance,,1263,,,0,90,999,1527,0,0,From % in report,
612,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,1994,1994,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,42:100,0,,,,0,0,,
613,Aerial Ungulate Survey ( 2014 ) Moose in WMU 511 ( Pelican Mountains ),,511,CensusFlights,,,,,,,0,5794,Winter,,,1994,1994,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,50:100,0,,,,0,0,,
614,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,Distance,,0,2690,Winter,January,January,2014,2014,0,Moose,TRUE,TRUE,Transect,133,,,,Density,ratio,0.14,km2,,0,90,0.103,0.189,0,0,,
615,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,Distance,,0,2690,Winter,January,January,2014,2014,0,Moose,TRUE,TRUE,Transect,133,,,,Abundance,,375,,,0,90,276,509,0,0,,
616,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,ArealObs,,0,2690,Winter,January,January,2014,2014,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,ratio,,,44:100,0,,,,0,0,,
617,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,ArealObs,,0,2690,Winter,January,January,2014,2014,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,ratio,,,29:100,0,,,,0,0,,
618,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,Distance,,0,2690,Winter,January,January,2014,2014,0,WTD,TRUE,TRUE,Transect,133,,,,Density,ratio,0.99,km2,,0,90,0.8,1.24,0,0,,
619,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,Distance,,0,2690,Winter,January,January,2014,2014,0,WTD,TRUE,TRUE,Transect,133,,,,Abundance,,2750,,,0,90,2201,3436,0,0,,
622,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,2690,Winter,,,2004,2004,0,Moose,FALSE,FALSE,Quadrats,,,,,Density,ratio,1.2,km2,,0,,,,0,0,,
623,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,2690,Winter,,,2004,2004,0,Moose,FALSE,FALSE,Quadrats,,,,,Abundance,,649,,,0,90,501,797,0,0,,
624,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,2690,Winter,,,2004,2004,0,Moose,FALSE,FALSE,WMU,,,,,CalfCow,ratio,,,68:100,0,,,,0,0,,
625,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,2690,Winter,,,2004,2004,0,Moose,FALSE,FALSE,WMU,,,,,MaleFemale,ratio,,,39:100,0,,,,0,0,,
626,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,ArealCount,,0,2690,Winter,,,1999,1999,0,Moose,FALSE,FALSE,Transect,,,,,Density,ratio,0.37,km2,,0,,,,0,0,,
627,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,ArealCount,,0,2690,Winter,,,1999,1999,0,Moose,FALSE,FALSE,Transect,,,,,Abundance,,981,,,0,90,800,1162,0,0,,
628,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,ArealCount,,0,2690,Winter,,,1999,1999,0,Moose,FALSE,FALSE,WMU,,,,,CalfCow,ratio,,,57:100,0,,,,0,0,,
629,"Aerial Ungulate Survey ( 2014 ) for Moose and White-tailed Deer in WMU 515 ( Heart Lake ), WMU 651 ( Lakeland Provincial Park ) and WMU 841 ( Lakeland Provincial Recreation Area )",,515,CensusFlights,,,,Transects,ArealCount,,0,2690,Winter,,,1999,1999,0,Moose,FALSE,FALSE,WMU,,,,,MaleFemale,ratio,,,22:100,0,,,,0,0,,
631,Wildlife Management Unit 528 Moose Survey,,528,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,12043,Winter,January,January,2013,2013,0,Moose,FALSE,TRUE,Quadrats,19,,,,Density,ratio,0.19,km2,,0,0,0,0,0,0,,
632,Wildlife Management Unit 528 Moose Survey,,528,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,12043,Winter,January,January,2013,2013,0,Moose,FALSE,TRUE,Quadrats,19,,,,Abundance,,2241,,,0,90,1936,2546,0,0,,
634,Wildlife Management Unit 528 Moose Survey,,528,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,12043,Winter,January,January,2013,2013,0,Moose,FALSE,TRUE,WMU,0,,,,CalfCow,,0,,38:100,0,0,0,0,0,0,,
635,Wildlife Management Unit 528 Moose Survey,,528,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,12043,Winter,January,January,2013,2013,0,Moose,FALSE,TRUE,WMU,0,,,,MaleFemale,,0,,48:100,0,0,0,0,0,0,,
636,Wildlife Management Unit 528 Moose Survey,,528,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,12043,Winter,,,2000,2000,0,Moose,FALSE,FALSE,Quadrats,,,,,Density,ratio,0.4,km2,,0,0,0,0,0,0,,
637,Wildlife Management Unit 528 Moose Survey,,528,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,12043,Winter,,,2000,2000,0,Moose,FALSE,FALSE,Quadrats,,,,,Abundance,,4795,,,0,90,4366,5224,0,0,,
638,Wildlife Management Unit 528 Moose Survey,,528,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,12043,Winter,,,2000,2000,0,Moose,FALSE,FALSE,WMU,0,,,,CalfCow,,0,,32:100,0,0,0,0,0,0,,
639,Wildlife Management Unit 528 Moose Survey,,528,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,12043,Winter,,,2000,2000,0,Moose,FALSE,FALSE,WMU,0,,,,MaleFemale,,0,,45:100,0,0,0,0,0,0,,
640,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,TRUE,TRUE,Quadrats,15,,,,Density,ratio,0.06,km2,,0,90,0,0.31,0,0,,
641,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,TRUE,TRUE,Quadrats,15,,,,Abundance,,305,,,0,90,169,441,0,0,Form percent in report,
642,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,63:100,0,,,,,,,
643,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,84:100,0,,,,,,,
644,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2006,2006,0,Moose,TRUE,TRUE,Quadrats,,,,,Density,ratio,0.05,km2,,0,,0,,0,0,,
645,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2006,2006,0,Moose,TRUE,TRUE,Quadrats,,,,,Abundance,,224,,,0,90,151,297,0,0,Form percent in report,
646,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2006,2006,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,83:100,0,,,,,,,
647,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2006,2006,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,39:100,0,,,,,,,
648,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2000,2000,0,Moose,TRUE,TRUE,Quadrats,,,,,Density,ratio,0.08,km2,,0,,0,,0,0,,
649,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2000,2000,0,Moose,TRUE,TRUE,Quadrats,,,,,Abundance,,398,,,0,90,273,523,0,0,Form percent in report,
650,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2000,2000,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,37:100,0,,,,,,,
651,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2000,2000,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,34:100,0,,,,,,,
652,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,Classified,,,0,0,Winter,January,January,1993,1993,0,Moose,FALSE,FALSE,Quadrats,,,,,Density,ratio,0.12,km2,,0,,0,,0,0,,
653,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,Classified,,,0,0,Winter,January,January,1993,1993,0,Moose,FALSE,FALSE,Quadrats,,,,,Abundance,,550,,,0,,,,0,0,Form percent in report,
654,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,Classified,,,0,0,Winter,January,January,1993,1993,0,Moose,FALSE,FALSE,WMU,,,,,MaleFemale,,,,70:100,0,,,,,,,
655,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,Classified,,,0,0,Winter,January,January,1993,1993,0,Moose,FALSE,FALSE,WMU,,,,,CalfCow,,,,49:100,0,,,,,,,
656,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2011,2011,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,141:100,0,,,,,,,
657,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2011,2011,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,41:100,0,,,,,,,
658,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2011,2011,0,Moose,TRUE,TRUE,Quadrats,,,,,Density,ratio,0.07,km2,,0,,0,,0,0,,
659,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,WTD,TRUE,TRUE,Quadrats,15,,,,Density,ratio,0.15,km2,,0,90,0,0.76,0,0,,
660,WMU 517 Winefred Lake Aerial Moose ( Alces alces ) and White-tailed Deer ( Odocoileus virginianus ) Survey January 2013,,517,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,WTD,TRUE,TRUE,Quadrats,15,,,,Abundance,,693,,,0,90,326,1060,0,0,Form percent in report,
663,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,TRUE,TRUE,Quadrats,18,,,,Density,ratio,0.3,,,0,0,0,0,0,0.58,,
664,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,TRUE,TRUE,Quadrats,18,,,,Abundance,,2378,,,0,90,1990,2766,0,,,
665,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,35:100,0,,,,0,,,
666,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,31:100,0,,,,0,,,
667,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,RandomBlock,ArealCount,,0,0,,,,2005,2005,0,Moose,TRUE,TRUE,RandomBlock,,,,,Density,ratio,0.19,,,0,0,0,0,0,,,
668,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,RandomBlock,ArealCount,,0,0,,,,2005,2005,0,Moose,TRUE,TRUE,RandomBlock,,,,,Abundance,,1461,,,0,90,996,1926,0,,,
669,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,RandomBlock,ArealCount,,0,0,,,,2005,2005,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,40:100,0,,,,0,,,
670,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,RandomBlock,ArealCount,,0,0,,,,2005,2005,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,53:100,0,,,,0,,,
671,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,RandomBlock,ArealCount,,0,0,,,,1999,1999,0,Moose,TRUE,TRUE,RandomBlock,,,,,Density,ratio,0.19,,,0,0,0,0,0,,,
672,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,RandomBlock,ArealCount,,0,0,,,,1999,1999,0,Moose,TRUE,TRUE,RandomBlock,,,,,Abundance,,1545,,,0,90,1161,1928,0,,,
673,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,RandomBlock,ArealCount,,0,0,,,,1999,1999,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,29:100,0,,,,0,,,
674,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,RandomBlock,ArealCount,,0,0,,,,1993,1993,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,44:100,0,,,,0,,,
675,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,Classified,,,0,0,,,,1993,1993,0,Moose,TRUE,TRUE,,,,,,Abundance,,2427,,,0,,,,0,,,
676,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,Classified,,,0,0,,,,1993,1993,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,39:100,0,,,,0,,,
677,WMU 512 Crow Lake Aerial Moose ( Alces alces ) Survey January 2013,,512,CensusFlights,,,,Classified,,,0,0,,,,1993,1993,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,47:100,0,,,,0,,,
678,"Wildlife Management Unit 541 Moose Survey Northwest Alberta, 21-27 January 2013",,541,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,FALSE,TRUE,Quadrats,22,,,,Abundance,,531,,,0,90,362,720,0,0,,
679,"Wildlife Management Unit 541 Moose Survey Northwest Alberta, 21-27 January 2013",,541,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,,0,0,Winter,January,January,2013,2013,0,Moose,FALSE,TRUE,Quadrats,22,,,,Density,,0.07,,,0,,,,0,0,,
680,"Wildlife Management Unit 541 Moose Survey Northwest Alberta, 21-27 January 2013",,541,CensusFlights,,,,StratifiedRandomQuadrats,ArealObs,,0,0,Winter,January,January,2013,2013,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,,,,84:100,,,,720,0,0,,
681,"Wildlife Management Unit 541 Moose Survey Northwest Alberta, 21-27 January 2013",,541,CensusFlights,,,,StratifiedRandomQuadrats,ArealObs,,0,0,Winter,January,January,2013,2013,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,,,,57:100,,,,720,0,0,,
684,"Habitat and forage selection of moose in the aspen-dominated boreal forest, Central Alberta",Ministik,,Ground,,,,,Obersvation,Patch,0,0.65,Winter,December,January,1982,1984,0,Moose,TRUE,TRUE,Individual,2,OldClearing,,,Selection,ratio,5.12,,,0,0,0,0,0,0,,
685,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Winter,Oct,March,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Cleared,,Category,Selection,ratio,0.7,,,,0,0,0,0,0,,
686,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Summer,April,Sept,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Cleared,,Category,Selection,ratio,0.5,,,,0,0,0,0,0,,
687,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Winter,Oct,March,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Cleared,,Category,Use,proportion,0.042,,,,0,0,0,0,0,,
